thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.5,0.0,1.183,4309.1,0.0,66884.0,44.0,0.0,30.0,2023-08-11 14:22:50,2023-08-11 14:24:02
qth_0.5,1.0,39.033,4317.9,0.0,882090.0,89.1,0.0,30.0,2023-08-11 14:27:43,2023-08-11 15:06:46
qth_0.5,2.0,14.117,4318.4,0.0,444450.0,96.5,0.0,30.0,2023-08-11 15:09:25,2023-08-11 15:23:33
qth_0.5,3.0,6.0,4318.4,0.0,224755.0,98.9,0.0,30.0,2023-08-11 15:25:49,2023-08-11 15:31:49
qth_0.5,0.0,0.2,4304.9,0.0,66884.0,17.1,0.0,20.0,2023-08-11 14:22:48,2023-08-11 14:23:01
qth_0.5,1.0,5.4,4306.1,0.0,229240.0,74.3,0.0,20.0,2023-08-11 14:24:15,2023-08-11 14:29:40
qth_0.5,2.0,2.217,4306.2,0.0,109553.0,86.9,0.0,20.0,2023-08-11 14:30:48,2023-08-11 14:33:02
qth_0.5,3.0,0.95,4306.3,0.0,50108.0,93.4,0.0,20.0,2023-08-11 14:34:10,2023-08-11 14:35:08
qth_0.25,0.0,16.417,4389.1,0.0,66884.0,96.6,0.0,60.0,2023-08-11 14:22:57,2023-08-11 14:39:23
qth_0.25,1.0,492.267,4475.9,0.0,3877860.0,99.3,0.0,60.0,2023-08-11 15:03:24,2023-08-11 23:15:40
qth_0.25,2.0,201.8,4476.1,0.0,2417920.0,99.9,0.0,60.0,2023-08-11 23:28:09,2023-08-12 02:49:57
qth_0.25,3.0,161.25,4477.0,0.0,1695138.0,100.0,0.0,60.0,2023-08-12 02:55:39,2023-08-12 05:36:55
qth_0.25,0.0,1.267,4309.1,0.0,66884.0,51.3,0.0,30.0,2023-08-11 14:22:59,2023-08-11 14:24:16
qth_0.25,1.0,41.833,4319.7,0.0,1030230.0,86.0,0.0,30.0,2023-08-11 14:27:43,2023-08-11 15:09:34
qth_0.25,2.0,17.283,4319.8,0.0,625574.0,95.3,0.0,30.0,2023-08-11 15:11:59,2023-08-11 15:29:17
qth_0.25,3.0,9.317,4321.1,0.0,422813.0,98.5,0.0,30.0,2023-08-11 15:31:18,2023-08-11 15:40:38
qth_0.25,0.0,0.167,4305.0,0.0,66884.0,15.7,0.0,20.0,2023-08-11 14:23:00,2023-08-11 14:23:11
qth_0.25,1.0,4.8,4306.6,0.0,210000.0,66.1,0.0,20.0,2023-08-11 14:24:22,2023-08-11 14:29:11
qth_0.25,2.0,2.25,4306.7,0.0,116287.0,84.0,0.0,20.0,2023-08-11 14:30:15,2023-08-11 14:32:31
qth_0.25,3.0,1.183,4307.4,0.0,68446.0,92.7,0.0,20.0,2023-08-11 14:33:33,2023-08-11 14:34:45
relu,0.0,11.217,4380.0,0.0,66884.0,76.7,0.0,60.0,2023-08-11 14:23:10,2023-08-11 14:34:24
relu,1.0,340.217,4454.8,0.0,3076320.0,97.7,0.0,60.0,2023-08-11 14:55:55,2023-08-11 20:36:09
relu,2.0,180.167,4461.7,0.0,1589406.0,99.7,0.0,60.0,2023-08-11 20:43:20,2023-08-11 23:43:31
relu,3.0,68.167,4466.4,0.0,853277.0,99.9,0.0,60.0,2023-08-11 23:53:07,2023-08-12 01:01:18
relu,0.0,0.85,4308.5,0.0,66884.0,33.7,0.0,30.0,2023-08-11 14:30:56,2023-08-11 14:31:48
relu,1.0,28.617,4314.5,0.0,677100.0,87.8,0.0,30.0,2023-08-11 14:34:58,2023-08-11 15:03:35
relu,2.0,10.9,4315.7,0.0,342006.0,96.3,0.0,30.0,2023-08-11 15:06:00,2023-08-11 15:16:55
relu,3.0,4.783,4316.4,0.0,175678.0,99.0,0.0,30.0,2023-08-11 15:19:01,2023-08-11 15:23:49
relu,0.0,0.133,4304.9,0.0,66884.0,11.7,0.0,20.0,2023-08-11 14:37:14,2023-08-11 14:37:22
relu,1.0,3.5,4305.6,0.0,156340.0,74.6,0.0,20.0,2023-08-11 14:38:25,2023-08-11 14:41:56
relu,2.0,1.417,4305.7,0.0,73351.0,87.4,0.0,20.0,2023-08-11 14:42:55,2023-08-11 14:44:21
relu,3.0,0.567,4305.8,0.0,33001.0,94.0,0.0,20.0,2023-08-11 14:45:19,2023-08-11 14:45:53
mean,0.0,10.783,4379.8,0.0,66884.0,73.8,0.0,60.0,2023-08-11 14:37:56,2023-08-11 14:48:44
mean,1.0,331.133,4404.6,0.0,2960820.0,97.6,0.0,60.0,2023-08-11 15:08:11,2023-08-11 20:39:19
mean,2.0,181.683,4443.2,0.0,1529432.0,99.6,0.0,60.0,2023-08-11 20:46:43,2023-08-11 23:48:25
mean,3.0,65.533,4452.3,0.0,821239.0,100.0,0.0,60.0,2023-08-11 23:57:43,2023-08-12 01:03:15
mean,0.0,0.8,4308.6,0.0,66884.0,32.2,0.0,30.0,2023-08-11 14:48:21,2023-08-11 14:49:10
mean,1.0,25.067,4315.2,0.0,645300.0,88.2,0.0,30.0,2023-08-11 14:52:09,2023-08-11 15:17:14
mean,2.0,9.5,4315.6,0.0,329333.0,96.4,0.0,30.0,2023-08-11 15:19:19,2023-08-11 15:28:49
mean,3.0,4.3,4316.1,0.0,169032.0,99.0,0.0,30.0,2023-08-11 15:30:38,2023-08-11 15:34:57
mean,0.0,0.133,4304.9,0.0,66884.0,12.8,0.0,20.0,2023-08-11 15:00:05,2023-08-11 15:00:13
mean,1.0,3.3,4306.2,0.0,170620.0,75.7,0.0,20.0,2023-08-11 15:01:13,2023-08-11 15:04:31
mean,2.0,1.317,4306.2,0.0,80164.0,87.7,0.0,20.0,2023-08-11 15:05:23,2023-08-11 15:06:43
mean,3.0,0.533,4306.3,0.0,35525.0,93.8,0.0,20.0,2023-08-11 15:07:33,2023-08-11 15:08:06
