thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.25,2.0,101.183,4382.0,0.0,1133291.0,99.9,0.0,50.0,2023-08-11 18:06:01,2023-08-11 19:47:13
qth_0.25,3.0,56.533,4382.6,0.0,772904.0,100.0,0.0,50.0,2023-08-11 19:53:29,2023-08-11 20:50:02
qth_0.25,0.0,0.433,4308.0,0.0,61623.0,36.4,0.0,25.0,2023-08-11 14:18:16,2023-08-11 14:18:42
qth_0.25,1.0,18.483,4313.6,0.0,561325.0,86.0,0.0,25.0,2023-08-11 14:20:23,2023-08-11 14:38:53
qth_0.25,2.0,9.617,4313.6,0.0,326309.0,94.6,0.0,25.0,2023-08-11 14:40:56,2023-08-11 14:50:34
qth_0.25,3.0,5.583,4314.6,0.0,211760.0,97.8,0.0,25.0,2023-08-11 14:52:29,2023-08-11 14:58:04
qth_0.25,0.0,0.05,4304.1,0.0,61623.0,9.6,0.0,16.0,2023-08-11 14:18:13,2023-08-11 14:18:16
qth_0.25,1.0,1.283,4305.3,0.0,94992.0,52.7,0.0,16.0,2023-08-11 14:18:50,2023-08-11 14:20:07
qth_0.25,2.0,0.667,4305.3,0.0,49501.0,70.7,0.0,16.0,2023-08-11 14:20:45,2023-08-11 14:21:25
qth_0.25,3.0,0.367,4305.3,0.0,26544.0,84.6,0.0,16.0,2023-08-11 14:22:07,2023-08-11 14:22:30
relu,0.0,6.05,4340.1,0.0,61623.0,58.4,0.0,50.0,2023-08-11 14:18:17,2023-08-11 14:24:21
relu,1.0,207.417,4372.9,0.0,1800450.0,98.9,0.0,50.0,2023-08-11 14:41:56,2023-08-11 18:09:21
relu,2.0,86.45,4373.0,0.0,895439.0,99.8,0.0,50.0,2023-08-11 18:17:37,2023-08-11 19:44:05
relu,3.0,36.3,4377.2,0.0,440813.0,100.0,0.0,50.0,2023-08-11 19:51:07,2023-08-11 20:27:26
relu,0.0,0.717,4307.7,0.0,61623.0,39.1,0.0,25.0,2023-08-11 14:23:29,2023-08-11 14:24:12
relu,1.0,20.883,4311.5,0.0,601875.0,90.4,0.0,25.0,2023-08-11 14:26:38,2023-08-11 14:47:32
relu,2.0,8.833,4312.1,0.0,294636.0,96.2,0.0,25.0,2023-08-11 14:49:46,2023-08-11 14:58:37
relu,3.0,4.017,4312.9,0.0,148867.0,98.3,0.0,25.0,2023-08-11 15:00:40,2023-08-11 15:04:42
relu,0.0,0.1,4304.1,0.0,61623.0,14.6,0.0,16.0,2023-08-11 14:24:38,2023-08-11 14:24:45
relu,1.0,2.667,4304.9,0.0,144432.0,58.1,0.0,16.0,2023-08-11 14:25:39,2023-08-11 14:28:20
relu,2.0,1.1,4305.2,0.0,67666.0,68.9,0.0,16.0,2023-08-11 14:29:11,2023-08-11 14:30:18
relu,3.0,0.467,4305.4,0.0,30247.0,75.9,0.0,16.0,2023-08-11 14:31:05,2023-08-11 14:31:33
mean,0.0,7.05,4340.2,0.0,61623.0,58.7,0.0,50.0,2023-08-11 14:27:53,2023-08-11 14:34:56
mean,1.0,201.933,4373.8,0.0,1807950.0,99.0,0.0,50.0,2023-08-11 14:52:42,2023-08-11 18:14:39
mean,2.0,85.717,4380.9,0.0,901719.0,99.8,0.0,50.0,2023-08-11 18:23:07,2023-08-11 19:48:51
mean,3.0,36.767,4383.9,0.0,443309.0,100.0,0.0,50.0,2023-08-11 19:55:48,2023-08-11 20:32:34
mean,0.0,0.733,4307.7,0.0,61623.0,38.9,0.0,25.0,2023-08-11 14:33:49,2023-08-11 14:34:33
mean,1.0,20.55,4311.9,0.0,599675.0,90.7,0.0,25.0,2023-08-11 14:37:06,2023-08-11 14:57:40
mean,2.0,8.25,4312.2,0.0,291939.0,96.5,0.0,25.0,2023-08-11 14:59:51,2023-08-11 15:08:06
mean,3.0,3.633,4313.2,0.0,146456.0,98.4,0.0,25.0,2023-08-11 15:10:01,2023-08-11 15:13:40
mean,0.0,0.117,4304.1,0.0,61623.0,16.7,0.0,16.0,2023-08-11 14:47:06,2023-08-11 14:47:14
mean,1.0,2.933,4304.9,0.0,165008.0,60.5,0.0,16.0,2023-08-11 14:48:09,2023-08-11 14:51:05
mean,2.0,1.2,4305.2,0.0,77635.0,70.2,0.0,16.0,2023-08-11 14:51:56,2023-08-11 14:53:08
mean,3.0,0.483,4305.4,0.0,35024.0,77.2,0.0,16.0,2023-08-11 14:53:56,2023-08-11 14:54:25
