thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.25,3.0,0.35,4305.4,0.0,24371.0,86.7,0.0,17.0,2023-08-11 13:44:16,2023-08-11 13:44:37
qth_0.25,0.0,0.0,4303.6,0.0,58197.0,1.0,0.0,10.0,2023-08-11 13:39:16,2023-08-11 13:39:17
qth_0.25,1.0,0.067,4303.6,0.0,5630.0,22.2,0.0,10.0,2023-08-11 13:39:50,2023-08-11 13:39:54
qth_0.25,2.0,0.017,4303.6,0.0,2556.0,36.4,0.0,10.0,2023-08-11 13:40:27,2023-08-11 13:40:29
qth_0.25,3.0,0.0,4303.6,0.0,1168.0,49.3,0.0,10.0,2023-08-11 13:41:02,2023-08-11 13:41:03
relu,0.0,0.4,4306.6,0.0,58197.0,19.0,0.0,30.0,2023-08-11 13:39:26,2023-08-11 13:39:50
relu,1.0,9.483,4310.0,0.0,332340.0,87.4,0.0,30.0,2023-08-11 13:42:31,2023-08-11 13:52:01
relu,2.0,3.217,4310.0,0.0,161541.0,96.9,0.0,30.0,2023-08-11 13:53:10,2023-08-11 13:56:24
relu,3.0,1.5,4310.0,0.0,85236.0,99.3,0.0,30.0,2023-08-11 13:57:32,2023-08-11 13:59:03
relu,0.0,0.033,4304.0,0.0,58197.0,5.3,0.0,17.0,2023-08-11 13:42:48,2023-08-11 13:42:51
relu,1.0,0.95,4304.6,0.0,52003.0,65.5,0.0,17.0,2023-08-11 13:43:41,2023-08-11 13:44:38
relu,2.0,0.367,4304.6,0.0,26240.0,80.8,0.0,17.0,2023-08-11 13:45:21,2023-08-11 13:45:44
relu,3.0,0.15,4304.6,0.0,13510.0,90.9,0.0,17.0,2023-08-11 13:46:23,2023-08-11 13:46:33
relu,0.0,0.0,4303.6,0.0,58197.0,0.7,0.0,10.0,2023-08-11 13:42:51,2023-08-11 13:42:52
relu,1.0,0.05,4303.6,0.0,4320.0,32.0,0.0,10.0,2023-08-11 13:43:23,2023-08-11 13:43:27
relu,2.0,0.017,4303.6,0.0,2009.0,44.2,0.0,10.0,2023-08-11 13:43:57,2023-08-11 13:43:58
relu,3.0,0.0,4303.6,0.0,944.0,52.5,0.0,10.0,2023-08-11 13:44:28,2023-08-11 13:44:29
mean,0.0,0.617,4308.2,0.0,58197.0,27.7,0.0,30.0,2023-08-11 13:43:00,2023-08-11 13:43:37
mean,1.0,11.967,4313.5,0.0,483750.0,88.3,0.0,30.0,2023-08-11 13:46:15,2023-08-11 13:58:13
mean,2.0,3.917,4313.6,0.0,223950.0,96.6,0.0,30.0,2023-08-11 13:59:30,2023-08-11 14:03:26
mean,3.0,1.767,4314.0,0.0,108741.0,98.9,0.0,30.0,2023-08-11 14:04:33,2023-08-11 14:06:19
mean,0.0,0.067,4304.1,0.0,58197.0,8.0,0.0,17.0,2023-08-11 13:44:35,2023-08-11 13:44:39
mean,1.0,1.267,4304.7,0.0,79373.0,67.1,0.0,17.0,2023-08-11 13:45:30,2023-08-11 13:46:46
mean,2.0,0.417,4304.7,0.0,38269.0,80.6,0.0,17.0,2023-08-11 13:47:22,2023-08-11 13:47:48
mean,3.0,0.167,4304.7,0.0,18096.0,88.8,0.0,17.0,2023-08-11 13:48:18,2023-08-11 13:48:28
mean,0.0,0.0,4303.6,0.0,58197.0,1.0,0.0,10.0,2023-08-11 13:46:04,2023-08-11 13:46:04
mean,1.0,0.05,4303.6,0.0,6030.0,26.0,0.0,10.0,2023-08-11 13:46:31,2023-08-11 13:46:34
mean,2.0,0.017,4303.6,0.0,2691.0,33.8,0.0,10.0,2023-08-11 13:46:59,2023-08-11 13:47:00
mean,3.0,0.0,4303.6,0.0,1229.0,37.8,0.0,10.0,2023-08-11 13:47:22,2023-08-11 13:47:23
