thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.25,3.0,0.0,4303.6,0.0,875.0,67.1,0.0,10.0,2023-08-11 13:40:57,2023-08-11 13:40:58
relu,0.0,0.667,4308.1,0.0,57501.0,29.1,0.0,30.0,2023-08-11 13:39:21,2023-08-11 13:40:01
relu,1.0,13.633,4313.0,0.0,502320.0,88.2,0.0,30.0,2023-08-11 13:43:00,2023-08-11 13:56:38
relu,2.0,4.333,4313.8,0.0,242056.0,96.1,0.0,30.0,2023-08-11 13:57:55,2023-08-11 14:02:16
relu,3.0,1.967,4314.0,0.0,121868.0,98.5,0.0,30.0,2023-08-11 14:03:20,2023-08-11 14:05:19
relu,0.0,0.033,4304.0,0.0,57501.0,5.8,0.0,16.0,2023-08-11 13:42:37,2023-08-11 13:42:40
relu,1.0,0.9,4304.5,0.0,53360.0,64.5,0.0,16.0,2023-08-11 13:43:27,2023-08-11 13:44:21
relu,2.0,0.317,4304.6,0.0,24343.0,80.4,0.0,16.0,2023-08-11 13:45:04,2023-08-11 13:45:24
relu,3.0,0.117,4304.6,0.0,10661.0,88.5,0.0,16.0,2023-08-11 13:46:01,2023-08-11 13:46:09
relu,0.0,0.0,4303.6,0.0,57501.0,1.0,0.0,10.0,2023-08-11 13:42:46,2023-08-11 13:42:47
relu,1.0,0.067,4303.6,0.0,5590.0,29.9,0.0,10.0,2023-08-11 13:43:18,2023-08-11 13:43:22
relu,2.0,0.017,4303.6,0.0,2539.0,38.9,0.0,10.0,2023-08-11 13:43:53,2023-08-11 13:43:55
relu,3.0,0.0,4303.6,0.0,1066.0,45.8,0.0,10.0,2023-08-11 13:44:25,2023-08-11 13:44:26
mean,0.0,0.55,4307.7,0.0,57501.0,25.1,0.0,30.0,2023-08-11 13:42:53,2023-08-11 13:43:27
mean,1.0,10.633,4312.4,0.0,433680.0,88.1,0.0,30.0,2023-08-11 13:45:56,2023-08-11 13:56:35
mean,2.0,3.767,4312.7,0.0,208126.0,96.1,0.0,30.0,2023-08-11 13:57:47,2023-08-11 14:01:33
mean,3.0,1.617,4313.1,0.0,100280.0,98.5,0.0,30.0,2023-08-11 14:02:33,2023-08-11 14:04:11
mean,0.0,0.033,4304.0,0.0,57501.0,6.0,0.0,16.0,2023-08-11 13:44:00,2023-08-11 13:44:03
mean,1.0,0.867,4304.6,0.0,55456.0,65.1,0.0,16.0,2023-08-11 13:44:48,2023-08-11 13:45:41
mean,2.0,0.3,4304.6,0.0,24933.0,80.9,0.0,16.0,2023-08-11 13:46:18,2023-08-11 13:46:36
mean,3.0,0.1,4304.6,0.0,10730.0,88.3,0.0,16.0,2023-08-11 13:47:09,2023-08-11 13:47:16
mean,0.0,0.0,4303.6,0.0,57501.0,1.0,0.0,10.0,2023-08-11 13:45:08,2023-08-11 13:45:09
mean,1.0,0.067,4303.6,0.0,5690.0,29.3,0.0,10.0,2023-08-11 13:45:36,2023-08-11 13:45:40
mean,2.0,0.017,4303.6,0.0,2572.0,36.6,0.0,10.0,2023-08-11 13:46:06,2023-08-11 13:46:08
mean,3.0,0.0,4303.6,0.0,1050.0,44.6,0.0,10.0,2023-08-11 13:46:34,2023-08-11 13:46:34
