thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.25,1.0,1.833,4305.4,0.0,123930.0,57.4,0.0,17.0,2023-08-11 13:35:50,2023-08-11 13:37:40
qth_0.25,2.0,1.017,4305.5,0.0,64207.0,76.1,0.0,17.0,2023-08-11 13:38:11,2023-08-11 13:39:12
qth_0.25,3.0,0.55,4305.5,0.0,36071.0,88.0,0.0,17.0,2023-08-11 13:40:03,2023-08-11 13:40:37
qth_0.25,0.0,0.0,4303.6,0.0,66000.0,0.9,0.0,10.0,2023-08-11 13:34:38,2023-08-11 13:34:38
qth_0.25,1.0,0.083,4303.6,0.0,6190.0,20.6,0.0,10.0,2023-08-11 13:35:14,2023-08-11 13:35:20
qth_0.25,2.0,0.033,4303.6,0.0,2739.0,35.6,0.0,10.0,2023-08-11 13:35:56,2023-08-11 13:35:58
qth_0.25,3.0,0.0,4303.6,0.0,1201.0,51.7,0.0,10.0,2023-08-11 13:36:27,2023-08-11 13:36:27
relu,0.0,1.3,4312.8,0.0,66000.0,41.5,0.0,30.0,2023-08-11 13:34:45,2023-08-11 13:36:03
relu,1.0,24.533,4317.2,0.0,821190.0,93.3,0.0,30.0,2023-08-11 13:39:01,2023-08-11 14:03:33
relu,2.0,5.883,4318.0,0.0,392094.0,97.9,0.0,30.0,2023-08-11 14:05:05,2023-08-11 14:10:58
relu,3.0,2.133,4319.2,0.0,191196.0,99.3,0.0,30.0,2023-08-11 14:11:55,2023-08-11 14:14:04
relu,0.0,0.1,4304.2,0.0,66000.0,15.7,0.0,17.0,2023-08-11 13:37:38,2023-08-11 13:37:45
relu,1.0,3.617,4305.2,0.0,175729.0,63.6,0.0,17.0,2023-08-11 13:38:27,2023-08-11 13:42:04
relu,2.0,1.417,4305.7,0.0,82878.0,74.0,0.0,17.0,2023-08-11 13:43:03,2023-08-11 13:44:29
relu,3.0,0.533,4305.7,0.0,38935.0,80.3,0.0,17.0,2023-08-11 13:45:19,2023-08-11 13:45:52
relu,0.0,0.0,4303.6,0.0,66000.0,1.2,0.0,10.0,2023-08-11 13:37:40,2023-08-11 13:37:40
relu,1.0,0.05,4303.7,0.0,8070.0,12.2,0.0,10.0,2023-08-11 13:38:02,2023-08-11 13:38:06
relu,2.0,0.033,4303.7,0.0,3617.0,17.1,0.0,10.0,2023-08-11 13:38:29,2023-08-11 13:38:32
relu,3.0,0.017,4303.7,0.0,1586.0,22.3,0.0,10.0,2023-08-11 13:39:02,2023-08-11 13:39:03
mean,0.0,0.9,4309.2,0.0,66000.0,39.0,0.0,30.0,2023-08-11 13:37:45,2023-08-11 13:38:41
mean,1.0,21.55,4316.1,0.0,772290.0,93.7,0.0,30.0,2023-08-11 13:42:28,2023-08-11 14:04:01
mean,2.0,5.5,4316.6,0.0,374195.0,98.1,0.0,30.0,2023-08-11 14:05:30,2023-08-11 14:11:01
mean,3.0,1.967,4318.3,0.0,181858.0,99.4,0.0,30.0,2023-08-11 14:11:55,2023-08-11 14:13:53
mean,0.0,0.167,4304.2,0.0,66000.0,16.9,0.0,17.0,2023-08-11 13:40:37,2023-08-11 13:40:47
mean,1.0,3.567,4305.9,0.0,189601.0,68.5,0.0,17.0,2023-08-11 13:41:51,2023-08-11 13:45:25
mean,2.0,1.15,4306.0,0.0,88635.0,79.2,0.0,17.0,2023-08-11 13:46:11,2023-08-11 13:47:22
mean,3.0,0.383,4306.0,0.0,41586.0,86.1,0.0,17.0,2023-08-11 13:47:56,2023-08-11 13:48:20
mean,0.0,0.0,4303.6,0.0,66000.0,1.5,0.0,10.0,2023-08-11 13:40:50,2023-08-11 13:40:50
mean,1.0,0.133,4303.6,0.0,9670.0,4.4,0.0,10.0,2023-08-11 13:41:24,2023-08-11 13:41:33
mean,2.0,0.05,4303.6,0.0,4353.0,5.3,0.0,10.0,2023-08-11 13:42:04,2023-08-11 13:42:07
mean,3.0,0.017,4303.6,0.0,1924.0,6.2,0.0,10.0,2023-08-11 13:42:38,2023-08-11 13:42:40
