thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.25,1.0,0.083,4303.6,0.0,6170.0,20.4,0.0,10.0,2023-08-11 13:35:11,2023-08-11 13:35:17
qth_0.25,2.0,0.033,4303.6,0.0,2731.0,35.8,0.0,10.0,2023-08-11 13:35:51,2023-08-11 13:35:54
qth_0.25,3.0,0.0,4303.6,0.0,1199.0,52.1,0.0,10.0,2023-08-11 13:36:24,2023-08-11 13:36:25
relu,0.0,1.25,4309.3,0.0,61985.0,42.0,0.0,30.0,2023-08-11 13:34:42,2023-08-11 13:35:58
relu,1.0,24.017,4317.1,0.0,780750.0,93.5,0.0,30.0,2023-08-11 13:39:08,2023-08-11 14:03:10
relu,2.0,5.867,4317.1,0.0,372965.0,98.0,0.0,30.0,2023-08-11 14:04:44,2023-08-11 14:10:36
relu,3.0,1.967,4318.0,0.0,181778.0,99.3,0.0,30.0,2023-08-11 14:11:35,2023-08-11 14:13:34
relu,0.0,0.1,4304.2,0.0,61985.0,16.2,0.0,17.0,2023-08-11 13:37:35,2023-08-11 13:37:41
relu,1.0,3.517,4305.2,0.0,171224.0,64.1,0.0,17.0,2023-08-11 13:38:21,2023-08-11 13:41:53
relu,2.0,1.417,4305.2,0.0,80760.0,74.4,0.0,17.0,2023-08-11 13:42:50,2023-08-11 13:44:16
relu,3.0,0.517,4305.3,0.0,37928.0,80.7,0.0,17.0,2023-08-11 13:45:08,2023-08-11 13:45:41
relu,0.0,0.0,4303.6,0.0,61985.0,1.3,0.0,10.0,2023-08-11 13:37:36,2023-08-11 13:37:36
relu,1.0,0.067,4303.7,0.0,8030.0,12.4,0.0,10.0,2023-08-11 13:37:58,2023-08-11 13:38:02
relu,2.0,0.05,4303.7,0.0,3595.0,17.6,0.0,10.0,2023-08-11 13:38:22,2023-08-11 13:38:25
relu,3.0,0.017,4303.7,0.0,1577.0,22.9,0.0,10.0,2023-08-11 13:38:55,2023-08-11 13:38:57
mean,0.0,0.833,4309.2,0.0,61985.0,39.6,0.0,30.0,2023-08-11 13:37:41,2023-08-11 13:38:31
mean,1.0,21.25,4318.8,0.0,736440.0,93.9,0.0,30.0,2023-08-11 13:42:29,2023-08-11 14:03:45
mean,2.0,5.483,4319.5,0.0,357027.0,98.2,0.0,30.0,2023-08-11 14:05:13,2023-08-11 14:10:43
mean,3.0,1.883,4320.8,0.0,173587.0,99.5,0.0,30.0,2023-08-11 14:11:38,2023-08-11 14:13:32
mean,0.0,0.15,4304.5,0.0,61985.0,17.5,0.0,17.0,2023-08-11 13:40:37,2023-08-11 13:40:46
mean,1.0,3.5,4305.8,0.0,184773.0,68.9,0.0,17.0,2023-08-11 13:41:51,2023-08-11 13:45:22
mean,2.0,1.15,4305.9,0.0,86468.0,79.6,0.0,17.0,2023-08-11 13:46:07,2023-08-11 13:47:17
mean,3.0,0.367,4305.9,0.0,40624.0,86.2,0.0,17.0,2023-08-11 13:47:53,2023-08-11 13:48:16
mean,0.0,0.0,4303.7,0.0,61985.0,1.6,0.0,10.0,2023-08-11 13:40:43,2023-08-11 13:40:44
mean,1.0,0.133,4303.7,0.0,9650.0,4.6,0.0,10.0,2023-08-11 13:41:16,2023-08-11 13:41:25
mean,2.0,0.05,4303.7,0.0,4343.0,5.4,0.0,10.0,2023-08-11 13:41:56,2023-08-11 13:42:00
mean,3.0,0.017,4303.7,0.0,1919.0,6.4,0.0,10.0,2023-08-11 13:42:31,2023-08-11 13:42:33
