thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.5,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:32,2023-08-11 13:35:32
qth_0.25,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-11 13:34:21,2023-08-11 13:34:21
qth_0.25,1.0,0.0,4303.4,0.0,135.0,11.1,0.0,5.0,2023-08-11 13:34:48,2023-08-11 13:34:48
qth_0.25,2.0,0.0,4303.4,0.0,52.0,23.1,0.0,5.0,2023-08-11 13:35:18,2023-08-11 13:35:18
qth_0.25,3.0,0.0,4303.4,0.0,17.0,41.2,0.0,5.0,2023-08-11 13:35:46,2023-08-11 13:35:47
qth_0.25,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,2.0,2023-08-11 13:34:18,2023-08-11 13:34:18
qth_0.25,1.0,0.0,4303.4,0.0,8.0,0.0,0.0,2.0,2023-08-11 13:34:43,2023-08-11 13:34:43
qth_0.25,2.0,0.0,4303.4,0.0,2.0,0.0,0.0,2.0,2023-08-11 13:35:08,2023-08-11 13:35:09
qth_0.25,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,2.0,2023-08-11 13:35:34,2023-08-11 13:35:34
qth_0.25,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,1.0,2023-08-11 13:34:17,2023-08-11 13:34:18
qth_0.25,1.0,0.0,4303.4,0.0,2.0,0.0,0.0,1.0,2023-08-11 13:34:42,2023-08-11 13:34:42
qth_0.25,2.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:07,2023-08-11 13:35:07
qth_0.25,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:32,2023-08-11 13:35:32
relu,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-11 13:34:20,2023-08-11 13:34:20
relu,1.0,0.0,4303.4,0.0,160.0,0.0,0.0,5.0,2023-08-11 13:34:47,2023-08-11 13:34:47
relu,2.0,0.0,4303.4,0.0,64.0,0.0,0.0,5.0,2023-08-11 13:35:15,2023-08-11 13:35:16
relu,3.0,0.0,4303.4,0.0,24.0,0.0,0.0,5.0,2023-08-11 13:35:43,2023-08-11 13:35:43
relu,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,2.0,2023-08-11 13:36:52,2023-08-11 13:36:52
relu,1.0,0.0,4303.4,0.0,8.0,0.0,0.0,2.0,2023-08-11 13:37:09,2023-08-11 13:37:09
relu,2.0,0.0,4303.4,0.0,2.0,0.0,0.0,2.0,2023-08-11 13:37:26,2023-08-11 13:37:26
relu,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,2.0,2023-08-11 13:37:44,2023-08-11 13:37:44
relu,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,1.0,2023-08-11 13:36:52,2023-08-11 13:36:52
relu,1.0,0.0,4303.4,0.0,2.0,0.0,0.0,1.0,2023-08-11 13:37:08,2023-08-11 13:37:08
relu,2.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:37:24,2023-08-11 13:37:24
relu,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:37:41,2023-08-11 13:37:41
mean,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-11 13:36:55,2023-08-11 13:36:55
mean,1.0,0.0,4303.4,0.0,160.0,0.0,0.0,5.0,2023-08-11 13:37:14,2023-08-11 13:37:14
mean,2.0,0.0,4303.4,0.0,64.0,0.0,0.0,5.0,2023-08-11 13:37:33,2023-08-11 13:37:33
mean,3.0,0.0,4303.4,0.0,24.0,0.0,0.0,5.0,2023-08-11 13:37:51,2023-08-11 13:37:51
mean,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,2.0,2023-08-11 13:36:53,2023-08-11 13:36:53
mean,1.0,0.0,4303.4,0.0,8.0,0.0,0.0,2.0,2023-08-11 13:37:09,2023-08-11 13:37:09
mean,2.0,0.0,4303.4,0.0,2.0,0.0,0.0,2.0,2023-08-11 13:37:25,2023-08-11 13:37:25
mean,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,2.0,2023-08-11 13:37:41,2023-08-11 13:37:41
mean,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,1.0,2023-08-11 13:36:53,2023-08-11 13:36:53
mean,1.0,0.0,4303.4,0.0,2.0,0.0,0.0,1.0,2023-08-11 13:37:09,2023-08-11 13:37:09
mean,2.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:37:26,2023-08-11 13:37:26
mean,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:37:41,2023-08-11 13:37:42
